"Hrapx","Hrapy","Lat","Lon","Globvalue"
"9408",495.5833,233.0833,32.2234,-101.0225,0.6675
"9409",521.6667,226.4167,31.7339,-99.9636,0.6675
"9410",450.75,224.5833,31.849,-102.9028,0.6675
"9411",523.25,240.5833,32.4108,-99.8389,0.6683
"9412",825,423.8333,36.754,-85.1623,0.6683
"9413",652.25,378.6667,36.0716,-93.4144,0.6683
"9414",666.0833,302.6667,33.9297,-93.4388,0.6683
"9415",638.25,376.75,35.9059,-94.0492,0.6683
"9416",616.9167,372,35.8571,-95.0532,0.6692
"9417",575,257,32.6999,-97.5931,0.6692
"9418",546.9167,236.5,32.2952,-98.8753,0.6692
"9419",460.4167,237.3333,32.602,-102.4833,0.6692
"9420",458.0833,227.6667,32.1781,-102.5945,0.67
"9421",534.5,236.3333,32.1667,-99.3947,0.67
"9422",217.1667,739.8333,51.1594,-117.025,0.67
"9423",819.5,173.25,27.5432,-88.6875,0.67
"9424",511.5,230.8333,31.8836,-100.3675,0.67
"9425",524.3333,242.5,32.4022,-99.7856,0.67
"9426",517.5833,253.5,32.8114,-100.0192,0.67
"9427",584.8333,362.9167,35.922,-96.5429,0.6708
"9428",751,238.5833,31.0462,-90.5721,0.6717
"9429",805.1667,221.9167,29.9314,-88.64,0.6717
"9430",544.75,221.0833,31.5375,-99.0335,0.6725
"9431",628.8333,372.1667,35.9161,-94.5057,0.6725
"9432",497.5833,235.9167,32.3501,-100.933,0.6725
"9433",215.4167,734,50.9123,-117.0571,0.6725
"9434",213.5,740.3333,51.1491,-117.2652,0.6725
"9435",679.4167,376.1667,35.6737,-92.2525,0.6725
"9436",716.3333,135.5,26.8477,-92.8396,0.6725
"9437",685.5833,387.8333,36.0267,-91.8402,0.6725
"9438",516.9167,221.9167,31.6783,-100.1671,0.6733
"9439",730.9167,227,30.9476,-91.4734,0.6733
"9440",531.75,236.1667,32.2052,-99.5091,0.6733
"9441",557.5833,241.5,32.2023,-98.4191,0.6733
"9442",452.1667,73.75,26.7418,-103.0192,0.6733
"9443",582.6667,367.0833,35.924,-96.6164,0.6733
"9444",558.8333,233.9167,32.0916,-98.396,0.6742
"9445",529.5833,224.6667,31.7355,-99.6459,0.6742
"9446",646.6667,235.5833,31.539,-94.7931,0.6742
"9447",554.75,256.4167,32.8028,-98.4457,0.6742
"9448",461.0833,71.1667,26.6081,-102.6835,0.6742
"9449",517.1667,290.25,34.0157,-99.9138,0.675
"9450",640.5,372.6667,35.9717,-93.966,0.675
"9451",517.5,226.6667,31.7722,-100.1393,0.675
"9452",205.5833,761.9167,51.9413,-118.0852,0.6758
"9453",448.75,224.5833,32.1118,-102.9856,0.6758
"9454",215.5,735,50.9529,-117.0654,0.6758
"9455",604.25,292.6667,33.8661,-96.1589,0.6767
"9456",774.5833,241,31.014,-89.6138,0.6767
"9457",494.9167,223.1667,31.8456,-101.0768,0.6767
"9458",544.25,245.25,32.4426,-98.9412,0.6767
"9459",708,386.5,36.1528,-90.8256,0.6767
"9460",520.3333,222,31.6095,-100.0344,0.6775
"9461",493.8333,232.0833,32.0857,-101.1017,0.6775
"9462",581.9167,255.0833,32.649,-97.3186,0.6775
"9463",488.25,247.1667,32.7784,-101.2816,0.6775
"9464",526.4167,231.5833,32.0412,-99.7415,0.6775
"9465",540.75,249.4167,32.5415,-99.0723,0.6783
"9466",828.3333,545.6667,40.9052,-82.9234,0.6783
"9467",208.5,755.5833,51.7142,-117.8026,0.6783
"9468",542.5833,246.5833,32.4669,-99.0117,0.6792
"9469",750.0833,136.25,26.9012,-91.5788,0.68
"9470",600,280.3333,33.5668,-96.4063,0.68
"9471",820.4167,225.5,29.9032,-88.0187,0.68
"9472",545.6667,278.6667,33.6104,-98.7324,0.68
"9473",839.25,550,40.8959,-82.3318,0.68
"9474",539.5833,233.1667,31.8613,-99.1978,0.68
"9475",568.75,288.1667,33.8202,-97.7026,0.6808
"9476",752.3333,394,35.7776,-88.8454,0.6808
"9477",565.6667,362.3333,35.8415,-97.4132,0.6808
"9478",677.8333,378.0833,35.6961,-92.2914,0.6808
"9479",551.25,230.5,31.8196,-98.7273,0.6817
"9480",576.25,226.8333,31.5099,-97.7231,0.6817
"9481",706.6667,226.6667,31.0727,-92.4389,0.6817
"9482",720.5,387,35.9917,-90.2822,0.6833
"9483",625.1667,370.3333,35.9086,-94.6859,0.6833
"9484",562.4167,218.3333,31.5118,-98.3187,0.6833
"9485",513.0833,245,32.5642,-100.2497,0.6833
"9486",527.9167,208.9167,31.3629,-99.7716,0.6842
"9487",494.25,240.9167,32.52,-101.0516,0.6842
"9488",608.0833,227.0833,31.5015,-96.4148,0.6842
"9489",523.0833,236.3333,32.1911,-99.8741,0.6842
"9490",218.0833,733.1667,50.9017,-116.8773,0.6842
"9491",594.3333,227.0833,31.4708,-96.9871,0.6842
"9492",526.6667,241.5833,32.3782,-99.6956,0.685
"9493",629.5833,219.9167,31.2076,-95.5862,0.685
"9494",496.75,238.9167,32.3893,-100.958,0.685
"9495",556.6667,240.0833,32.3297,-98.4532,0.6858
"9496",590.8333,217.8333,31.3243,-97.1699,0.6858
"9497",536.0833,216.5,31.4172,-99.4101,0.6858
"9498",581.6667,291.6667,33.9341,-97.1213,0.6867
"9499",756.5,390.8333,36.1064,-88.6233,0.6867
"9500",206.75,756.9167,51.7514,-117.9351,0.6867
"9501",584.75,214.25,31.2481,-97.4358,0.6867
"9502",534.5,249.3333,32.7304,-99.3332,0.6867
"9503",691.4167,454,38.5944,-90.7934,0.6875
"9504",843.1667,234,29.9966,-87.0519,0.6875
"9505",578.25,299.3333,34.1512,-97.2279,0.6875
"9506",668.3333,229.5833,31.3951,-93.9494,0.6875
"9507",509.5,216.3333,31.5697,-100.4984,0.6883
"9508",524.1667,230,32.06,-99.8471,0.6883
"9509",517.25,241.5833,32.4337,-100.0871,0.6883
"9510",571.1667,249.0833,32.5078,-97.7996,0.6892
"9511",479.0833,218.8333,31.7707,-101.7457,0.6892
"9512",537.1667,248.6667,32.6099,-99.2212,0.6892
"9513",720.1667,231.5833,31.0697,-91.8567,0.69
"9514",574.5,219.75,31.4652,-97.8159,0.69
"9515",684.25,468.3333,38.6365,-91.104,0.69
"9516",828.5833,227.1667,29.9663,-87.6873,0.69
"9517",557.4167,233.5,32.053,-98.4561,0.69
"9518",595.3333,316.6667,34.7208,-96.382,0.6908
"9519",724.4167,387.6667,35.9608,-90.1035,0.6917
"9520",516.0833,232.1667,32.0317,-100.1755,0.6917
"9521",462.5833,65.4167,26.4088,-102.6402,0.6925
"9522",501.25,243.5,32.4779,-100.7438,0.6925
"9523",826.75,226.9167,29.8778,-87.7625,0.6933
"9524",718.25,228.6667,30.9893,-91.9695,0.6942
"9525",797.5833,478.5,38.6852,-85.5394,0.6942
"9526",489.25,230.25,31.9642,-101.285,0.6958
"9527",789.1667,470.0833,38.5781,-86.0461,0.6958
"9528",559.3333,208.9167,31.2132,-98.4876,0.6958
"9529",843.8333,419.4167,36.3592,-84.4259,0.6958
"9530",555.4167,244.3333,32.453,-98.4824,0.6967
"9531",728.25,455.4167,38.6011,-89.0491,0.6967
"9532",548,222.5833,31.5479,-98.8935,0.6967
"9533",543.1667,231.5833,31.8032,-99.0574,0.6967
"9534",211.8333,736.8333,50.9946,-117.3226,0.6967
"9535",585.6667,226.9167,31.5645,-97.3355,0.6975
"9536",522.1667,224.9167,31.8586,-99.9449,0.6983
"9537",543.1667,240.8333,32.1979,-99.0219,0.6983
"9538",521.8333,246.4167,32.5628,-99.8714,0.6983
"9539",650.0833,373.5,35.9568,-93.5295,0.6983
"9540",753.4167,396.9167,36.1019,-88.7231,0.6992
"9541",548.5,233.4167,31.9882,-98.8281,0.6992
"9542",552.8333,316.0833,34.7066,-98.2527,0.6992
"9543",507.0833,252.25,32.837,-100.4672,0.6992
"9544",212.3333,743.9167,51.2819,-117.3894,0.6992
"9545",732.8333,406.5833,36.7045,-89.4786,0.6992
"9546",736.4167,234.1667,31.0388,-91.1903,0.7
"9547",212.3333,737.75,51.0354,-117.3036,0.7
"9548",535.6667,247.9167,32.6245,-99.2857,0.7
"9549",207.75,757,51.7633,-117.8718,0.7
"9550",499.4167,223.5,31.8065,-100.8957,0.7
"9551",681.0833,382.4167,36.1313,-92.0687,0.7
"9552",584.0833,221.9167,31.387,-97.424,0.7008
"9553",209.5,755.6667,51.7266,-117.7393,0.7008
"9554",530.8333,238.25,32.3832,-99.5349,0.7017
"9555",701.0833,383.9167,35.8735,-91.1982,0.7017
"9556",503.5,220.3333,31.6052,-100.7335,0.7017
"9557",214.8333,737.5,51.0458,-117.1416,0.7025
"9558",804.0833,424.25,36.7582,-86.0998,0.7025
"9559",564.25,238.3333,32.117,-98.1552,0.7025
"9560",593.6667,369.25,35.8905,-96.1012,0.7033
"9561",511.4167,232.1667,32.1682,-100.3646,0.7033
"9562",509.4167,236.75,32.3126,-100.4316,0.7033
"9563",525.75,76.9167,26.4103,-100.2384,0.7042
"9564",517.3333,231,32.1301,-100.1263,0.705
"9565",788.5,214.0833,29.8718,-89.3645,0.705
"9566",712.5,382.9167,35.8944,-90.6826,0.7058
"9567",452.25,73,26.7084,-103.0154,0.7058
"9568",494.5833,232.5833,32.0584,-101.0662,0.7058
"9569",844.5833,233.4167,29.9636,-87.0059,0.7058
"9570",211.75,744.3333,51.2938,-117.4325,0.7058
"9571",763.8333,461.8333,38.5323,-87.3211,0.7067
"9572",863.3333,240.5833,29.9733,-86.2094,0.7067
"9573",533.9167,231.9167,31.9631,-99.4348,0.7067
"9574",665.0833,371.8333,35.812,-92.8749,0.7067
"9575",479.25,226.0833,32.1099,-101.7181,0.7067
"9576",583.5833,259.3333,32.7281,-97.2222,0.7067
"9577",531.6667,224.0833,31.824,-99.5524,0.7075
"9578",478.6667,240.3333,32.5359,-101.7007,0.7075
"9579",721.0833,398.4167,36.3504,-90.1294,0.7083
"9580",532.25,230.8333,31.8468,-99.5122,0.7083
"9581",700.6667,387.75,35.9889,-91.1806,0.7083
"9582",594.6667,262.8333,32.7566,-96.7389,0.7083
"9583",650.1667,380.1667,36.3086,-93.4501,0.7083
"9584",708.0833,392.9167,36.0966,-90.794,0.7083
"9585",739.0833,393.8333,36.175,-89.3857,0.7083
"9586",436.8333,225.9167,31.9922,-103.4798,0.7083
"9587",216.75,734.5,50.943,-116.9795,0.7092
"9588",211.25,743.5833,51.2591,-117.4538,0.7092
"9589",601.8333,262.9167,32.8004,-96.4416,0.7092
"9590",535.25,247.9167,32.6607,-99.308,0.7092
"9591",212.3333,740.3333,51.1385,-117.3394,0.7092
"9592",570.6667,240.1667,32.2777,-97.8713,0.7092
"9593",528.25,211.3333,31.3348,-99.7357,0.71
"9594",480.8333,222.3333,31.8134,-101.6611,0.71
"9595",843.75,407.9167,35.9659,-84.6114,0.71
"9596",706.8333,381.3333,35.8633,-90.9572,0.71
"9597",590.5833,259,32.6981,-96.9342,0.7108
"9598",548,287.25,33.9108,-98.5938,0.7108
"9599",212.3333,741.9167,51.2021,-117.3615,0.7108
"9600",523.3333,234.1667,32.1552,-99.87,0.7125
"9601",827.75,228.8333,29.9367,-87.7016,0.7125
"9602",559.5833,234.5,32.0224,-98.3637,0.7125
"9603",530.4167,248.5833,32.6283,-99.5036,0.7133
"9604",525,208.25,31.2621,-99.8943,0.7133
"9605",501.4167,212.8333,31.4795,-100.836,0.7133
"9606",555,245.5,32.4689,-98.4908,0.7133
"9607",549.75,249.8333,32.6147,-98.6936,0.7142
"9608",500.9167,241.9167,32.5302,-100.7663,0.7142
"9609",640.9167,376.0833,35.9185,-93.9376,0.715
"9610",462.75,231.5,32.2986,-102.3991,0.715
"9611",534.5833,225.8333,31.675,-99.4363,0.715
"9612",211.5,741.5833,51.1813,-117.4099,0.715
"9613",860.5,191.25,27.7528,-86.9977,0.715
"9614",494,212.8333,31.5768,-101.1498,0.7158
"9615",657.5,376.9167,36.0129,-93.1563,0.7158
"9616",688.6667,460.75,38.6076,-90.9071,0.7158
"9617",205.5833,760.9167,51.9013,-118.0702,0.7158
"9618",505.5,237,32.4005,-100.6019,0.7167
"9619",614.4167,370.9167,35.8552,-95.1707,0.7167
"9620",522.4167,228.5833,31.9906,-99.9221,0.7175
"9621",642.4167,448.75,38.6432,-93.2033,0.7183
"9622",541.1667,230.8333,31.9286,-99.1347,0.7192
"9623",477.3333,220.4167,31.8722,-101.8138,0.7192
"9624",535.5833,248.6667,32.5131,-99.288,0.7192
"9625",566.5833,245.5,32.4355,-98.0096,0.72
"9626",507.25,221.3333,31.7508,-100.5684,0.7208
"9627",213.1667,740.9167,51.1699,-117.2945,0.7208
"9628",211.75,742.3333,51.214,-117.4045,0.7208
"9629",541.4167,252.9167,32.7682,-99.0227,0.7217
"9630",741.5,409.1667,36.7258,-89.0587,0.7217
"9631",506.8333,237.9167,32.3434,-100.5408,0.7225
"9632",829.9167,424.5833,36.7159,-84.9391,0.7225
"9633",555.5833,298.5,34.3941,-98.2105,0.7233
"9634",532.1667,355.1667,36.0516,-98.9404,0.7233
"9635",533.5,234.25,32.0903,-99.4431,0.7233
"9636",678.1667,381.5,36.0791,-92.1998,0.7233
"9637",473.5833,227.5,32.0616,-101.9546,0.7242
"9638",467.4167,234.25,32.2409,-102.1947,0.7242
"9639",571.5833,304.25,34.362,-97.4877,0.725
"9640",667.8333,223.5833,31.1796,-94.0131,0.725
"9641",549.5,220.5833,31.535,-98.8352,0.725
"9642",592.3333,229.5,31.5724,-97.0487,0.725
"9643",512.75,232.5833,32.1405,-100.3109,0.7258
"9644",623.6667,321.5,34.7165,-95.1108,0.7258
"9645",675.9167,385.5833,35.9686,-92.3199,0.7258
"9646",478.4167,235.5833,32.3664,-101.7375,0.7258
"9647",726.25,406.8333,36.7444,-89.7727,0.7267
"9648",719.9167,401.9167,36.7289,-90.1028,0.7267
"9649",209.75,745.3333,51.316,-117.5743,0.7267
"9650",555.5833,217.3333,31.5431,-98.5983,0.7267
"9651",469.5,227,31.877,-102.1188,0.7267
"9652",534.5,220.5833,31.5589,-99.4583,0.7275
"9653",520.8333,217.9167,31.5712,-100.0317,0.7275
"9654",415.5833,54.6667,26.4423,-104.4406,0.7275
"9655",639.1667,224.4167,31.3443,-95.1623,0.7283
"9656",627.75,225.0833,31.31,-95.6295,0.7292
"9657",527.6667,215,31.4139,-99.7587,0.73
"9658",610.5,292.3333,33.8557,-95.884,0.73
"9659",546.5,235.9167,32.1567,-98.9015,0.73
"9660",536.5,242.1667,32.515,-99.2817,0.73
"9661",498.25,229,32.1727,-100.9204,0.7308
"9662",769.6667,416.25,36.7753,-87.7198,0.7317
"9663",472.8333,223.4167,31.8153,-101.9911,0.7317
"9664",495.9167,234.1667,32.3257,-101.0087,0.7317
"9665",629.0833,373.4167,35.8783,-94.482,0.7317
"9666",631.5,369.8333,35.888,-94.4022,0.7317
"9667",208.5833,746.1667,51.3393,-117.6607,0.7317
"9668",538.75,225.9167,31.7942,-99.2528,0.7325
"9669",575.4167,364.3333,36.0869,-96.9352,0.7325
"9670",831.9167,427.4167,36.7873,-84.8083,0.7333
"9671",751.0833,476.3333,38.6515,-87.82,0.7333
"9672",609.9167,253.75,32.5574,-96.1606,0.7342
"9673",504.4167,229.1667,31.972,-100.6605,0.7342
"9674",683.5,383.3333,36.1107,-91.9533,0.7342
"9675",506.5,241.6667,32.4797,-100.5372,0.735
"9676",589.6667,87.25,26.2961,-97.8192,0.735
"9677",545,230.3333,32.0261,-98.9793,0.7358
"9678",480.75,221.75,31.8289,-101.6642,0.7375
"9679",546.25,243.5,32.347,-98.8724,0.7375
"9680",679.5833,383.8333,36.3028,-92.1035,0.7375
"9681",530.75,231.25,32.1374,-99.5651,0.7383
"9682",558.25,230.9167,31.9088,-98.4331,0.7383
"9683",543.0833,287.1667,33.8763,-98.8082,0.7383
"9684",726.5,461.9167,38.6706,-89.0621,0.7392
"9685",535.5833,290.8333,33.9726,-99.1186,0.7392
"9686",737.0833,458.75,38.5682,-88.5956,0.7392
"9687",540.75,245.9167,32.4758,-99.0922,0.7392
"9688",819.3333,147.8333,26.8301,-88.9347,0.74
"9689",610.1667,319.25,34.6814,-95.7219,0.74
"9690",846.8333,234.5833,29.9414,-86.9089,0.74
"9691",514.9167,243.8333,32.4904,-100.1771,0.7408
"9692",494.25,232.5833,32.352,-101.0789,0.7417
"9693",621.5833,437.0833,38.5597,-94.2371,0.7417
"9694",543.0833,236,32.2909,-99.036,0.7417
"9695",503.6667,228.1667,32.0958,-100.7021,0.7425
"9696",772.25,415.8333,36.738,-87.6119,0.7425
"9697",552.3333,247.5,32.4728,-98.5928,0.7433
"9698",462.6667,231.8333,32.3034,-102.4015,0.7433
"9699",482.5,208.3333,31.4811,-101.6248,0.7442
"9700",491,222.25,31.6762,-101.2402,0.7442
"9701",692.0833,384.8333,35.7646,-91.6149,0.745
"9702",567.4167,217.1667,31.3968,-98.1162,0.745
"9703",830.1667,428.3333,36.8353,-84.8691,0.7458
"9704",514,227.8333,31.9056,-100.2738,0.7458
"9705",510.1667,231.3333,32.0631,-100.4239,0.7458
"9706",561,214,31.3788,-98.3975,0.7458
"9707",578.4167,289.6667,33.8947,-97.2733,0.7458
"9708",546.4167,307.75,34.4885,-98.5744,0.7475
"9709",848.9167,234.5,29.9165,-86.8306,0.7475
"9710",532.5,222.6667,31.5795,-99.5292,0.7475
"9711",564.75,236.5833,32.0572,-98.1399,0.7475
"9712",686.0833,382.5833,36.0692,-91.8447,0.7475
"9713",593,287.25,33.7471,-96.6654,0.7483
"9714",812.5,146.4167,26.8582,-89.1984,0.7483
"9715",528.5,224.8333,31.7746,-99.6874,0.7483
"9716",644,465.0833,38.6635,-93.0292,0.7492
"9717",526.0833,223.4167,31.6729,-99.7908,0.7492
"9718",506.5,232.6667,32.0405,-100.5642,0.7492
"9719",558.1667,310.5833,34.6122,-98.0388,0.7492
"9720",745.75,409.6667,36.7312,-88.8758,0.75
"9721",209.75,743.3333,51.2363,-117.5459,0.75
"9722",739.8333,388.5833,36.034,-89.3847,0.75
"9723",525.9167,243.5833,32.4409,-99.7186,0.7508
"9724",551.4167,224.25,31.638,-98.7443,0.7508
"9725",778.5,410.3333,36.6826,-87.3957,0.7517
"9726",713.8333,391.4167,36.0411,-90.5423,0.7517
"9727",493.75,232.5833,32.3209,-101.0971,0.7525
"9728",552.3333,226.25,31.7081,-98.6977,0.7525
"9729",626.75,373.1667,36.0317,-94.5898,0.7525
"9730",536.5,214.4167,31.4459,-99.3977,0.7525
"9731",615.1667,372.3333,36.2345,-95.0839,0.7533
"9732",539,230.1667,32.0292,-99.2276,0.7533
"9733",698.25,383.3333,36.0739,-91.2805,0.7542
"9734",659.4167,472.5833,38.5805,-92.29,0.755
"9735",862.0833,237.5,29.9337,-86.2937,0.755
"9736",825.5833,146.5,26.7986,-88.7199,0.755
"9737",570.6667,365.3333,35.897,-97.1659,0.755
"9738",527.5,223.0833,31.7662,-99.7339,0.7567
"9739",560.4167,255.5,32.7378,-98.2132,0.7575
"9740",215,739.25,51.1179,-117.155,0.7583
"9741",564.5833,249.9167,32.5758,-98.0691,0.7583
"9742",509.25,226.25,31.7097,-100.4791,0.7592
"9743",549.75,246.1667,32.4846,-98.7045,0.76
"9744",501.1667,225.8333,31.9491,-100.8129,0.76
"9745",561.0833,248.3333,32.5397,-98.2238,0.7608
"9746",547.5,309.5833,34.5586,-98.5157,0.7608
"9747",535.6667,226.9167,31.8506,-99.3782,0.7617
"9748",501.9167,232.1667,32.1992,-100.7627,0.7617
"9749",589.0833,228.5833,31.5737,-97.1836,0.7625
"9750",775.8333,406.0833,36.3853,-87.5833,0.7625
"9751",562.1667,229.4167,31.7675,-98.2845,0.7642
"9752",826.5833,426.5833,36.8242,-85.051,0.7642
"9753",593.4167,228.4167,31.5197,-97.0098,0.7642
"9754",583.0833,251,32.5039,-97.2931,0.7642
"9755",502.0833,230.3333,32.1615,-100.7607,0.765
"9756",716,133.5,26.8435,-92.8677,0.765
"9757",546.75,361.0833,35.9009,-98.2558,0.765
"9758",514.5,234.6667,32.2707,-100.2307,0.7667
"9759",539.4167,311.9167,34.6803,-98.8543,0.7667
"9760",544.3333,233.9167,32.0749,-98.9894,0.7675
"9761",583.3333,361.5833,36.016,-96.586,0.7675
"9762",549.5,235.3333,32.0944,-98.7783,0.7683
"9763",627.0833,290.75,33.7735,-95.1869,0.7692
"9764",480.6667,215.1667,31.6034,-101.6921,0.7692
"9765",789.3333,417.8333,36.7985,-86.8181,0.7692
"9766",485.9167,225,31.827,-101.443,0.7692
"9767",757.9167,397.1667,36.021,-88.5291,0.7708
"9768",480.5,232.3333,32.2347,-101.6545,0.7708
"9769",718.5833,388.5833,35.8369,-90.3797,0.7708
"9770",507.8333,228.25,31.9005,-100.5253,0.7708
"9771",719.5,388.1667,35.999,-90.3164,0.7733
"9772",501.75,214.5,31.5457,-100.8213,0.7733
"9773",501.8333,230.5,32.165,-100.7702,0.7733
"9774",717.25,396.3333,36.3163,-90.3222,0.7742
"9775",512.6667,245.75,32.5658,-100.2564,0.7742
"9776",474.6667,220.0833,31.7374,-101.9237,0.7742
"9777",562.5,318.25,34.7248,-97.8238,0.775
"9778",559.6667,235.8333,32.1699,-98.35,0.775
"9779",534.3333,234.3333,32.0246,-99.4109,0.7758
"9780",804.4167,224.5833,29.9238,-88.6542,0.7758
"9781",512.75,247.9167,32.7343,-100.2507,0.7775
"9782",557.3333,235.5833,32.135,-98.4453,0.7775
"9783",901.5833,196.9167,27.6179,-85.4331,0.7783
"9784",553.5,236.5,32.1926,-98.5997,0.7792
"9785",548.4167,291.1667,33.98,-98.562,0.7808
"9786",620.6667,282.8333,33.4658,-95.5135,0.7808
"9787",211.0833,739.8333,51.1073,-117.4118,0.7808
"9788",545.5,306.25,34.5674,-98.6055,0.7808
"9789",879.5,243.1667,29.8836,-85.5689,0.7808
"9790",500.3333,224.0833,31.7063,-100.8539,0.7817
"9791",693.6667,385.5,36.0241,-91.5101,0.7842
"9792",582.9167,248.1667,32.456,-97.3133,0.7842
"9793",563.5,228.8333,31.7853,-98.2231,0.785
"9794",522.3333,245.0833,32.5259,-99.8554,0.785
"9795",806.8333,538,40.8828,-84.0704,0.7858
"9796",646.4167,378.75,35.876,-93.697,0.7867
"9797",476.4167,235.5833,32.2379,-101.8156,0.7875
"9798",498.9167,220.5833,31.7323,-100.9214,0.7883
"9799",857.25,157,26.8672,-87.4706,0.7883
"9800",622.25,281.5,33.4294,-95.4578,0.7892
"9801",815.1667,419.5,36.7192,-85.6529,0.7892
"9802",467.0833,226.9167,32.069,-102.2227,0.7892
"9803",559.9167,257.75,32.7987,-98.2199,0.7908
"9804",655.3333,377.1667,36.12,-93.2488,0.7917
"9805",757.6667,134.5833,26.8252,-91.3121,0.7925
"9806",212.4167,738.5,51.0656,-117.3087,0.7925
"9807",543.5833,80.4167,26.4768,-99.566,0.7933
"9808",663.3333,371.4167,35.8083,-92.9591,0.7933
"9809",550.4167,289.0833,33.9016,-98.4896,0.7942
"9810",499.5,238.4167,32.4709,-100.8476,0.795
"9811",577.0833,249.25,32.5506,-97.5549,0.795
"9812",822.4167,484.4167,38.6924,-84.3151,0.795
"9813",510.9167,239.9167,32.4447,-100.3559,0.7967
"9814",504.5,246.5,32.6004,-100.597,0.7967
"9815",545.75,289.4167,33.9465,-98.6858,0.7967
"9816",797.4167,419.5,36.7412,-86.4452,0.7975
"9817",614.8333,297.9167,33.9383,-95.6658,0.7983
"9818",682,383.0833,36.0533,-92.0258,0.7983
"9819",957,208.8333,27.6493,-83.2595,0.8033
"9820",525.5,233.9167,32.1255,-99.7758,0.8033
"9821",538.25,229.4167,31.9563,-99.2626,0.8042
"9822",925.5,197.3333,27.5764,-84.5353,0.805
"9823",496.9167,235.8333,32.38,-100.9583,0.805
"9824",525.0833,227.9167,31.8545,-99.8152,0.8058
"9825",553.4167,229,31.64,-98.6467,0.8058
"9826",649.9167,372.8333,35.9963,-93.5408,0.8067
"9827",414.9167,57.6667,26.5415,-104.4642,0.8075
"9828",776.1667,471.5833,38.677,-86.6223,0.8075
"9829",212.0833,738.8333,51.0762,-117.3344,0.8075
"9830",555.8333,237.25,32.243,-98.4996,0.8075
"9831",781.9167,397.3333,35.9317,-87.4766,0.8083
"9832",571.4167,235.75,32.1222,-97.8647,0.8083
"9833",573.4167,259.25,32.7753,-97.6488,0.81
"9834",760,233.1667,30.9305,-90.269,0.8125
"9835",740,230,30.9382,-91.0896,0.8158
"9836",581,220.5,31.4695,-97.5476,0.8158
"9837",667.5,380,36.0386,-92.706,0.8167
"9838",561.0833,215.5,31.4312,-98.3846,0.8167
"9839",496.8333,231.9167,32.0975,-100.9759,0.8175
"9840",729.75,229.0833,30.9973,-91.5019,0.8175
"9841",680.9167,386.8333,35.9112,-92.092,0.8175
"9842",542.5833,230.4167,31.8869,-99.0788,0.8183
"9843",484.75,233.8333,32.266,-101.4781,0.8192
"9844",864.3333,238.25,29.9487,-86.1992,0.8217
"9845",767.25,476.25,38.6284,-87.0681,0.8225
"9846",517.3333,218.75,31.4785,-100.1649,0.8233
"9847",505.9167,237.5,32.4139,-100.5768,0.8233
"9848",546.4167,219.1667,31.4358,-98.9756,0.8233
"9849",496,229.6667,31.9298,-101.0087,0.825
"9850",595.25,224.9167,31.5046,-96.9414,0.825
"9851",424.4167,62.25,26.6756,-104.1081,0.825
"9852",724.8333,392.75,36.0813,-90.0325,0.8258
"9853",488.9167,229.75,32.201,-101.3095,0.8258
"9854",807.5,476.3333,38.5749,-85.1219,0.8267
"9855",453.75,231.75,32.2302,-102.7702,0.8267
"9856",523.5833,217.3333,31.5131,-99.9157,0.8275
"9857",539.1667,211.6667,31.3371,-99.2928,0.8283
"9858",500,236,32.3418,-100.8321,0.8283
"9859",501.8333,228.4167,31.8954,-100.7702,0.8283
"9860",675.75,379.0833,35.8437,-92.3609,0.8292
